Date;Year;Taxon1-1;Taxon1-2;;Taxon2-1;Taxon2-2;Taxon3-1;Taxon3-2;Taxon4-1;Taxon4-2;Taxon5-1;Taxon5-2;Taxon6-1;Taxon6-2;Taxon7-1;Taxon7-2;Taxon8-1;Taxon8-2;Taxon9-1;Taxon9-2
21/08/1993;1993;0;0;;0;12;0;0;1;218;;;;;;;15;;0;0
22/08/1993;1993;0;0;;0;1;0;0;1;40;;;;;;;30;;0;5
23/08/1993;1993;0;0;;3;3;0;0;0;39;;;;;;;0;;0;
24/08/1993;1993;0;0;;0;3;0;0;0;15;;;;;;;0;;0;
25/08/1993;1993;0;0;;3;6;0;0;1;26;;;;;;;0;;0;
26/08/1993;1993;0;0;;0;4;0;0;1;62;;;;;;;15;;0;
27/08/1993;1993;0;0;;0;3;0;0;4;51;;;;;;;0;;0;
28/08/1993;1993;0;0;;0;4;0;0;1;67;;;;;;;0;;0;
29/08/1993;1993;0;0;;0;4;0;0;0;76;;;;;;;0;;0;
30/08/1993;1993;0;0;;0;5;0;0;2;72;;;;;;;10;;0;0
31/08/1993;1993;0;0;;3;4;0;0;0;33;;;;;;;10;;0;0
01/09/1993;1993;0;0;;0;10;0;0;0;76;;;;;;;5;;0;0
02/09/1993;1993;0;0;;0;5;0;0;2;56;;;;;;;5;;0;0
03/09/1993;1993;0;0;;0;2;0;0;2;22;;;;;;;5;;0;0
04/09/1993;1993;0;0;;3;5;0;0;0;9;;;;;;;15;;0;0
05/09/1993;1993;0;0;;0;3;0;0;3;33;;;;;;;20;;0;0
06/09/1993;1993;0;0;;0;6;0;0;4;57;;;;;;;30;;0;10
07/09/1993;1993;0;0;;0;0;0;0;0;10;;;;;;;0;;0;0
08/09/1993;1993;0;0;;0;3;0;0;3;6;;;;;;;0;;0;0
09/09/1993;1993;0;0;;5;4;0;0;0;11;;;;;;;0;;0;0
10/09/1993;1993;0;0;;0;9;0;0;0;8;;;;;;;0;;0;0
11/09/1993;1993;0;0;;0;4;0;0;1;12;;;;;;;5;;0;0
12/09/1993;1993;0;0;;0;0;0;0;0;9;;;;;;;0;;0;0
13/09/1993;1993;0;0;;3;7;0;0;0;1;;;;;;;5;;0;0
14/09/1993;1993;0;0;;0;0;0;0;0;0;;;;;;;5;;0;0
15/09/1993;1993;0;0;;3;6;0;0;0;3;;;;;;;10;;0;0
16/09/1993;1993;0;0;;0;0;0;0;0;1;;;;;;;0;;0;0
17/09/1993;1993;0;0;;0;6;0;0;1;2;;;;;;;0;;0;0
18/09/1993;1993;0;0;;0;5;0;0;1;2;;;;;;;5;;0;0
19/09/1993;1993;0;0;;0;9;0;0;0;2;;;;;;;10;;0;0
20/09/1993;1993;0;0;;0;3;0;0;0;0;;;;;;;0;;0;0
21/09/1993;1993;0;0;;0;0;0;0;0;1;;;;;;;10;;0;0
22/09/1993;1993;0;0;;0;0;0;0;0;0;;;;;;;5;;0;0
23/09/1993;1993;0;0;;1;0;0;0;0;3;;;;;;;0;;0;0
24/09/1993;1993;0;0;;2;2;0;0;1;1;;;;;;;0;;0;0
25/09/1993;1993;0;0;;3;3;0;0;1;0;;;;;;;0;;0;0
26/09/1993;1993;0;0;;3;4;0;0;0;1;;;;;;;0;;0;0
27/09/1993;1993;0;0;;1;7;0;0;0;0;;;;;;;0;;0;0
28/09/1993;1993;0;0;;0;4;0;0;0;0;;;;;;;0;;0;0
29/09/1993;1993;0;0;;3;4;0;0;0;1;;;;;;;0;;0;0
30/09/1993;1993;0;0;;0;0;0;0;0;0;;;;;;;0;;0;0
01/10/1993;1993;0;0;;4;9;0;0;;;;;;;;;;;;
02/10/1993;1993;0;0;;3;13;0;0;;;;;;;;;;;;
03/10/1993;1993;0;0;;2;9;0;0;;;;;;;;;;;;
04/10/1993;1993;0;0;;0;0;0;0;;;;;;;;;;;;
05/10/1993;1993;0;0;;0;7;0;0;;;;;;;;;;;;
06/10/1993;1993;0;0;;0;10;0;0;;;;;;;;;;;;
07/10/1993;1993;0;0;;0;2;0;0;;;;;;;;;;;;
08/10/1993;1993;0;0;;0;4;0;0;;;;;;;;;;;;
09/10/1993;1993;0;0;;0;4;0;0;;;;;;;;;;;;
10/10/1993;1993;0;0;;0;4;0;0;;;;;;;;;;;;
11/10/1993;1993;0;0;;0;4;0;0;;;;;;;;;;;;
12/10/1993;1993;0;0;;4;12;0;0;;;;;;;;;;;;
13/10/1993;1993;0;0;;0;3;0;0;;;;;;;;;;;;
14/10/1993;1993;0;0;;0;2;0;0;;;;;;;;;;;;
15/10/1993;1993;0;0;;0;0;0;0;;;;;;;;;;;;
16/10/1993;1993;0;0;;0;0;0;0;;;;;;;;;;;;
17/10/1993;1993;0;0;;0;2;0;0;;;;;;;;;;;;
18/10/1993;1993;0;0;;0;2;0;0;;;;;;;;;;;;
19/10/1993;1993;0;0;;0;1;0;0;;;;;;;;;;;;
20/10/1993;1993;0;0;;0;2;0;0;;;;;;;;;;;;
21/10/1993;1993;0;0;;0;1;0;0;;;;;;;;;;;;
22/10/1993;1993;0;0;;0;6;0;0;;;;;;;;;;;;
23/10/1993;1993;0;0;;0;6;0;0;;;;;;;;;;;;
24/10/1993;1993;0;0;;2;1;0;0;;;;;;;;;;;;
25/10/1993;1993;0;0;;0;2;0;0;;;;;;;;;;;;
26/10/1993;1993;0;0;;1;6;0;0;;;;;;;;;;;;
27/10/1993;1993;0;0;;1;0;0;0;;;;;;;;;;;;
28/10/1993;1993;0;0;;3;1;0;0;;;;;;;;;;;;
29/10/1993;1993;0;0;;1;3;0;0;;;;;;;;;;;;
30/10/1993;1993;0;0;;0;2;0;0;;;;;;;;;;;;
31/10/1993;1993;0;0;;0;0;0;0;;;;;;;;;;;;
01/11/1993;1993;0;0;;0;0;0;0;;;;;;;;;;;;
02/11/1993;1993;0;0;;0;5;0;0;;;;;;;;;;;;
03/11/1993;1993;0;0;;0;4;0;0;;;;;;;;;;;;
04/11/1993;1993;0;0;;0;6;0;0;;;;;;;;;;;;
05/11/1993;1993;0;0;;0;15;0;0;;;;;;;;;;;;
06/11/1993;1993;0;0;;4;23;0;0;;;;;;;;;;;;
07/11/1993;1993;0;0;;0;4;0;0;;;;;;;;;;;;
08/11/1993;1993;0;0;;0;1;0;0;;;;;;;;;;;;
09/11/1993;1993;0;0;;0;8;0;0;;;;;;;;;;;;
10/11/1993;1993;0;0;;0;10;0;0;;;;;;;;;;;;
11/11/1993;1993;0;0;;0;13;0;0;;;;;;;;;;;;
12/11/1993;1993;0;0;;0;4;0;0;;;;;;;;;;;;
13/11/1993;1993;0;0;;0;6;0;0;;;;;;;;;;;;
14/11/1993;1993;0;0;;0;4;0;0;;;;;;;;;;;;
15/11/1993;1993;0;0;;0;4;0;0;;;;;;;;;;;;
16/11/1993;1993;0;0;;0;7;0;0;;;;;;;;;;;;
17/11/1993;1993;0;0;;0;4;0;0;;;;;;;;;;;;
18/11/1993;1993;0;0;;0;15;0;0;;;;;;;;;;;;
19/11/1993;1993;0;0;;0;7;0;0;;;;;;;;;;;;
20/11/1993;1993;0;0;;0;13;0;0;;;;;;;;;;;;
21/11/1993;1993;0;0;;0;7;0;0;;;;;;;;;;;;
22/11/1993;1993;0;0;;0;6;0;0;;;;;;;;;;;;
23/11/1993;1993;0;0;;0;14;0;0;;;;;;;;;;;;
24/11/1993;1993;0;0;;0;10;0;0;;;;;;;;;;;;
25/11/1993;1993;0;0;;0;10;0;0;;;;;;;;;;;;
26/11/1993;1993;0;0;;0;12;0;0;;;;;;;;;;;;
27/11/1993;1993;0;0;;0;9;0;0;;;;;;;;;;;;
28/11/1993;1993;0;0;;0;4;0;0;;;;;;;;;;;;
29/11/1993;1993;0;0;;0;4;0;0;;;;;;;;;;;;
30/11/1993;1993;0;0;;0;4;0;0;;;;;;;;;;;;
01/12/1993;1993;0;0;;0;4;0;0;;;;;;;;;;;;
02/12/1993;1993;0;0;;0;8;0;0;;;;;;;;;;;;
03/12/1993;1993;0;0;;0;4;0;0;;;;;;;;;;;;
04/12/1993;1993;0;0;;0;4;0;0;;;;;;;;;;;;
05/12/1993;1993;0;0;;0;1;0;0;;;;;;;;;;;;
06/12/1993;1993;0;0;;2;4;0;0;;;;;;;;;;;;
07/12/1993;1993;0;0;;0;4;0;0;;;;;;;;;;;;
08/12/1993;1993;0;0;;0;0;0;0;;;;;;;;;;;;
09/12/1993;1993;0;0;;0;7;0;0;;;;;;;;;;;;
10/12/1993;1993;0;0;;0;15;0;0;;;;;;;;;;;;
11/12/1993;1993;0;0;;2;4;0;0;;;;;;;;;;;;
12/12/1993;1993;0;0;;0;27;0;0;;;;;;;;;;;;
13/12/1993;1993;0;0;;0;7;0;0;;;;;;;;;;;;
14/12/1993;1993;0;0;;0;0;0;0;;;;;;;;;;;;
15/12/1993;1993;0;0;;0;0;0;0;;;;;;;;;;;;
16/12/1993;1993;0;0;;0;0;0;0;;;;;;;;;;;;
17/12/1993;1993;0;0;;0;2;0;0;;;;;;;;;;;;
18/12/1993;1993;0;0;;0;12;0;0;;;;;;;;;;;;
19/12/1993;1993;0;0;;0;4;0;0;;;;;;;;;;;;
20/12/1993;1993;0;0;;0;12;0;0;;;;;;;;;;;;
21/12/1993;1993;0;0;;0;30;0;0;;;;;;;;;;;;
22/12/1993;1993;0;0;;0;4;0;0;;;;;;;;;;;;
23/12/1993;1993;0;0;;0;5;0;0;;;;;;;;;;;;
24/12/1993;1993;0;0;;0;9;0;0;;;;;;;;;;;;
25/12/1993;1993;0;0;;6;12;0;0;;;;;;;;;;;;
26/12/1993;1993;0;0;;0;7;0;0;;;;;;;;;;;;
27/12/1993;1993;0;0;;0;11;0;0;;;;;;;;;;;;
28/12/1993;1993;0;0;;0;9;0;0;;;;;;;;;;;;
29/12/1993;1993;0;0;;0;3;0;0;;;;;;;;;;;;
30/12/1993;1993;0;0;;0;12;0;0;;;;;;;;;;;;
31/12/1993;1993;0;0;;0;6;0;0;;;;;;;;;;;;
01/01/1994;1994;0;0;;0;6;0;0;0;0;;;;;;;;;;
02/01/1994;1994;0;0;;0;10;0;0;0;0;;;;;;;;;;
03/01/1994;1994;0;0;;0;3;0;0;0;0;;;;;;;0;;;
04/01/1994;1994;0;0;;3;17;0;0;0;0;;;;;;;0;;;
05/01/1994;1994;0;0;;0;6;0;0;0;0;;;;;;;0;;;
06/01/1994;1994;0;0;;0;14;0;0;0;0;;;;;;;0;;;
07/01/1994;1994;0;0;;1;3;0;0;0;0;;;;;;;0;;;
08/01/1994;1994;0;0;;0;3;0;0;0;0;;;;;;;0;;;
09/01/1994;1994;0;0;;0;8;0;0;0;0;;;;;;;0;;;
10/01/1994;1994;0;0;;0;24;0;0;0;0;;;;;;;0;;;
11/01/1994;1994;0;0;;0;8;0;0;0;0;;;;;;;0;;;
12/01/1994;1994;0;0;;0;8;0;0;0;0;;;;;;;0;;;
13/01/1994;1994;0;0;;0;10;0;0;0;0;;;;;;;0;;;
14/01/1994;1994;0;0;;1;6;0;0;0;0;;;;;;;0;;;
15/01/1994;1994;0;0;;0;8;0;0;0;0;;;;;;;0;;;
16/01/1994;1994;0;0;;0;3;0;0;0;0;;;;;;;0;;;
17/01/1994;1994;0;0;;0;9;0;0;0;0;;;;;;;0;;;
18/01/1994;1994;0;0;;0;5;0;0;0;0;;;;;;;0;;;
19/01/1994;1994;0;0;;0;18;0;0;0;0;;;;;;;0;;;
20/01/1994;1994;0;0;;0;6;0;0;0;0;;;;;;;0;;;
21/01/1994;1994;0;0;;1;3;0;0;0;0;;;;;;;0;;;
22/01/1994;1994;0;1;;0;3;0;0;0;0;;;;;;;0;;;
23/01/1994;1994;0;0;;0;14;0;0;0;0;;;;;;;0;;;
24/01/1994;1994;0;0;;0;8;0;0;0;0;;;;;;;0;;;
25/01/1994;1994;0;0;;0;3;0;0;0;0;;;;;;;0;;;
26/01/1994;1994;0;0;;0;15;0;0;0;0;;;;;;;0;;;
27/01/1994;1994;0;0;;0;3;0;0;0;0;;;;;;;0;;;
28/01/1994;1994;0;0;;0;24;0;0;0;0;;;;;;;0;;;
29/01/1994;1994;0;0;;0;15;0;0;0;0;;;;;;;0;;;
30/01/1994;1994;0;0;;0;17;0;0;0;0;;;;;;;0;;;
31/01/1994;1994;0;0;;0;9;0;0;0;0;;;0;0;;;0;;;
01/02/1994;1994;0;0;;0;0;0;0;0;0;;;0;0;;;0;;;
02/02/1994;1994;0;0;;0;15;0;0;0;0;;;0;0;;;0;;;
03/02/1994;1994;0;0;;0;9;0;0;0;0;;;0;0;;;0;;;
04/02/1994;1994;0;0;;0;7;0;0;0;0;;;0;0;;;0;;;
05/02/1994;1994;0;0;;0;2;0;0;0;0;;;0;0;;;0;;;
06/02/1994;1994;0;0;;0;20;0;0;0;0;;;0;0;;;0;;;
07/02/1994;1994;0;0;;0;12;0;0;0;0;;;0;0;;;0;;;
08/02/1994;1994;0;0;;0;4;0;0;0;0;;;0;0;;;0;;;
09/02/1994;1994;0;0;;0;6;0;0;0;0;;;0;0;;;0;;;
10/02/1994;1994;0;0;;;8;0;0;0;0;;;0;0;;;0;;;
11/02/1994;1994;0;0;;0;9;0;0;0;0;;;0;0;;;0;;;
12/02/1994;1994;0;0;;0;14;0;0;0;0;;;0;0;;;0;;;
13/02/1994;1994;0;0;;3;49;0;0;0;0;;;1;0;;;0;;;
14/02/1994;1994;0;0;;0;3;0;0;0;0;;;0;0;;;0;;;
15/02/1994;1994;0;0;;0;11;0;0;0;0;;;0;0;;;0;;;
16/02/1994;1994;0;0;;0;2;0;0;0;0;;;0;1;;;0;;;
17/02/1994;1994;0;0;;0;17;0;0;0;0;;;0;4;;;0;;;
18/02/1994;1994;0;0;;0;30;0;0;0;0;;;0;1;;;0;;;
19/02/1994;1994;0;0;;7;26;0;0;0;0;;;1;0;;;0;;;
20/02/1994;1994;0;0;;0;23;0;0;0;0;;;0;0;;;0;;;
21/02/1994;1994;0;0;;0;19;0;0;0;0;;;0;0;;;0;;;
22/02/1994;1994;0;0;;6;25;0;0;0;0;;;0;2;;;0;;;
23/02/1994;1994;0;0;;0;25;0;0;0;0;;;0;0;;;0;;;
24/02/1994;1994;0;1;;0;34;0;0;0;0;;;0;0;;;0;;;
25/02/1994;1994;0;0;;0;28;0;0;0;0;;;0;0;;;0;;;
26/02/1994;1994;0;1;;0;50;0;0;0;0;;;0;0;;;0;;;
27/02/1994;1994;0;0;;0;34;0;0;0;0;;;0;0;;;0;;;
28/02/1994;1994;0;0;;0;13;0;0;0;0;;;0;0;;;0;;;
01/03/1994;1994;0;0;;0;20;0;0;0;0;;;0;0;;;0;;;
02/03/1994;1994;0;0;;0;18;0;0;0;0;;;0;0;;;0;;;
03/03/1994;1994;0;1;;0;12;0;0;0;0;;;1;0;;;0;;;
04/03/1994;1994;0;0;;0;38;0;0;0;0;;;0;0;;;0;;;
05/03/1994;1994;0;0;;2;82;0;0;0;0;;;0;0;;;0;;;
06/03/1994;1994;0;1;;0;58;0;0;0;0;;;0;0;;;0;;;
07/03/1994;1994;0;0;;0;64;0;0;0;0;;;0;0;;;0;;;
08/03/1994;1994;0;0;;0;20;0;0;0;1;;;1;0;;;0;;;
09/03/1994;1994;0;2;;0;4;0;0;1;0;;;1;0;;;0;;;
10/03/1994;1994;0;1;;0;13;0;0;0;0;;;0;0;;;0;;;
11/03/1994;1994;0;0;;0;44;0;0;0;0;;;0;0;;;0;;;
12/03/1994;1994;0;0;;0;28;0;0;0;0;;;0;0;;;0;;;
13/03/1994;1994;0;1;;0;22;0;0;0;0;;;1;0;;;0;;;
14/03/1994;1994;0;0;;0;55;0;0;0;0;;;1;0;;;0;;;
15/03/1994;1994;0;0;;0;22;0;0;0;0;;;1;0;;;0;;;
16/03/1994;1994;0;0;;0;20;0;0;0;0;;;1;0;;;0;;;
17/03/1994;1994;0;0;;0;31;0;0;0;0;;;0;0;;;0;;;
18/03/1994;1994;0;0;;2;13;0;0;0;0;;;0;0;;;0;;;
19/03/1994;1994;0;0;;5;28;0;0;0;0;;;0;0;;;0;;;
20/03/1994;1994;0;1;;2;43;0;0;0;0;;;0;0;;;0;;;
21/03/1994;1994;0;0;;6;79;0;0;0;0;;;1;0;;;0;;;
22/03/1994;1994;0;0;;0;15;0;0;0;0;;;2;1;;;0;;;
23/03/1994;1994;1;1;;0;13;0;0;0;0;;;2;0;;;0;;;
24/03/1994;1994;0;1;;0;0;0;0;0;0;;;5;1;;;2;;;
25/03/1994;1994;0;1;;0;0;0;0;0;0;;;0;0;;;0;;;
26/03/1994;1994;0;1;;0;5;0;0;0;0;;;0;2;;;0;;;
27/03/1994;1994;0;0;;2;22;0;0;0;0;;;0;1;;;0;;;
28/03/1994;1994;1;0;;0;25;0;0;0;0;;;1;0;;;4;;;
29/03/1994;1994;1;1;;3;5;0;0;0;0;;;1;1;;;0;;0;0
30/03/1994;1994;0;0;;0;40;0;0;0;2;;;4;2;;;4;;0;0
31/03/1994;1994;0;1;;0;22;0;0;0;0;;;2;2;;;0;;0;0
01/04/1994;1994;1;1;;0;49;0;0;0;0;;;1;1;;;0;;0;0
02/04/1994;1994;0;2;;2;52;0;0;0;0;;;0;0;;;0;;0;0
03/04/1994;1994;0;1;;3;43;0;0;0;0;;;1;0;;;0;;0;0
04/04/1994;1994;0;41;;0;25;0;0;0;0;;;1;1;;;0;;0;0
05/04/1994;1994;0;5;;3;10;0;0;0;0;;;0;0;;;0;;0;0
06/04/1994;1994;0;2;;4;20;0;0;0;0;;;0;0;;;0;;0;0
07/04/1994;1994;0;11;;0;13;0;0;0;0;;;1;1;;;0;;0;0
08/04/1994;1994;4;19;;0;0;0;0;0;0;;;2;0;;;0;;0;0
09/04/1994;1994;0;19;;0;28;0;0;0;0;;;0;1;;;0;;0;0
10/04/1994;1994;0;38;;3;19;0;0;0;0;;;0;2;;;0;;0;0
11/04/1994;1994;0;1;;8;55;0;0;0;0;;;1;1;;;0;;0;0
12/04/1994;1994;0;3;;0;82;0;0;0;0;;;1;0;;;0;;0;0
13/04/1994;1994;0;3;;3;22;0;0;0;0;;;3;2;;;0;;0;0
14/04/1994;1994;1;13;;0;7;0;0;0;0;;;2;2;;;0;;0;0
15/04/1994;1994;0;29;;2;15;0;0;0;0;;;4;2;;;0;;0;0
16/04/1994;1994;0;22;;3;17;0;0;0;0;;;4;1;;;0;;0;0
17/04/1994;1994;0;19;;3;20;0;0;0;0;;;0;1;;;0;;0;0
18/04/1994;1994;1;24;;4;22;0;0;0;0;;;1;2;;;0;;0;0
19/04/1994;1994;0;6;;4;24;0;0;0;0;;;2;0;;;0;;0;0
20/04/1994;1994;0;3;;5;27;0;0;2;0;;;2;3;;;0;;0;0
21/04/1994;1994;0;14;;5;29;0;0;0;0;;;6;2;;;0;;0;0
22/04/1994;1994;0;24;;6;32;0;0;0;1;;;12;2;;;0;;0;0
23/04/1994;1994;2;4;;6;34;0;0;2;0;;;25;10;;;0;;2;0
24/04/1994;1994;2;3;;7;36;0;0;2;0;;;43;18;;;2;;0;0
25/04/1994;1994;3;19;;7;39;0;0;0;0;;;28;9;;;0;;0;0
26/04/1994;1994;1;6;;8;41;0;0;1;0;;;73;4;;;4;;0;0
27/04/1994;1994;0;1;;8;43;0;0;0;0;;;56;9;;;2;;0;0
28/04/1994;1994;2;2;;9;46;0;0;1;0;;;118;30;;;4;;0;0
29/04/1994;1994;0;1;;9;48;0;0;0;0;;;198;68;;;10;;0;0
30/04/1994;1994;5;13;;10;51;0;0;0;0;;;227;93;;;2;;0;0
01/05/1994;1994;5;9;;10;53;0;0;3;0;;;209;50;;;4;;2;0
02/05/1994;1994;0;0;;11;55;0;0;1;0;;;233;31;;;0;;0;0
03/05/1994;1994;1;0;;12;58;0;0;3;0;;;278;92;;;100;;0;0
04/05/1994;1994;2;0;;12;60;0;0;1;1;;;270;60;;;0;;4;0
05/05/1994;1994;0;0;;9;42;0;0;0;0;;;297;35;;;14;;0;0
06/05/1994;1994;0;0;;14;77;0;0;0;0;;;74;28;;;0;;2;0
07/05/1994;1994;0;0;;6;79;0;0;2;0;;;160;35;;;22;;6;0
08/05/1994;1994;0;0;;6;52;0;0;0;0;;;133;25;;;14;;2;0
09/05/1994;1994;0;0;;40;67;0;0;4;0;;;195;34;;;0;;0;0
10/05/1994;1994;1;0;;31;43;0;0;6;0;;;90;34;;;2;;0;0
11/05/1994;1994;0;0;;2;40;0;0;6;0;;;91;47;;;22;;0;0
12/05/1994;1994;0;2;;3;15;0;0;3;0;;;9;32;;;0;;0;0
13/05/1994;1994;2;0;;22;62;0;0;4;0;;;102;42;;;26;;0;0
14/05/1994;1994;1;1;;10;48;0;0;2;0;;;37;15;;;14;;0;0
15/05/1994;1994;3;2;;21;61;0;0;3;2;;;21;27;;;38;;0;0
16/05/1994;1994;1;1;;13;54;0;0;6;0;;;103;56;;;42;;0;0
17/05/1994;1994;5;0;;9;0;0;0;8;0;;;35;14;;;16;;0;0
18/05/1994;1994;13;4;;6;42;0;0;0;1;;;5;5;;;2;;0;0
19/05/1994;1994;1;0;;5;32;0;0;4;0;;;6;21;;;0;;0;0
20/05/1994;1994;9;0;;3;39;0;0;1;0;;;2;3;;;6;;0;0
21/05/1994;1994;1;1;;16;26;0;0;1;2;;;11;4;;;14;;0;0
22/05/1994;1994;11;2;;3;31;0;0;4;1;;;16;23;;;152;;2;0
23/05/1994;1994;6;2;;2;22;0;0;0;5;;;28;14;;;64;;36;0
24/05/1994;1994;2;0;;7;28;0;0;4;0;;;36;56;;;44;;4;0
25/05/1994;1994;14;2;;11;40;0;0;0;11;;;50;59;;;48;;36;0
26/05/1994;1994;18;0;;10;20;0;0;0;2;;;84;111;;;14;;2;0
27/05/1994;1994;18;0;;4;43;0;0;2;1;;;35;20;;;16;;4;0
28/05/1994;1994;11;1;;7;40;2;0;5;1;;;62;48;;;74;;28;0
29/05/1994;1994;9;0;;7;25;2;0;13;0;;;91;34;;;112;;8;0
30/05/1994;1994;11;3;;3;37;0;0;15;5;;;29;31;;;70;;0;0
31/05/1994;1994;12;1;;3;19;4;0;28;23;;;34;44;;;48;;32;0
01/06/1994;1994;4;0;;7;19;0;0;39;18;;;110;79;;;110;;38;0
02/06/1994;1994;5;1;;9;41;0;0;49;9;;;99;107;;;104;;28;0
03/06/1994;1994;6;1;;3;0;1;0;8;5;;;94;156;;;58;;2;0
04/06/1994;1994;5;2;;2;0;1;0;18;4;;;27;5;;;80;;0;0
05/06/1994;1994;1;0;;0;3;3;0;41;20;;;28;36;;;14;;2;0
06/06/1994;1994;0;1;;2;16;1;0;46;14;;;30;44;;;26;;2;0
07/06/1994;1994;0;0;;7;10;0;0;25;61;;;64;92;;;106;;0;0
08/06/1994;1994;1;1;;7;15;20;0;21;26;;;107;97;;;204;;36;0
09/06/1994;1994;0;1;;9;12;9;2;26;8;;;16;51;;;94;;0;0
10/06/1994;1994;0;3;;6;6;7;0;16;18;;;10;38;;;14;;0;0
11/06/1994;1994;0;2;;4;5;13;1;33;18;;;14;37;;;12;;0;0
12/06/1994;1994;0;2;;3;4;8;0;229;49;;;18;44;;;52;;4;0
13/06/1994;1994;1;0;;0;9;0;0;200;89;;;23;78;;;380;;70;0
14/06/1994;1994;5;0;;3;13;0;0;127;103;;;67;37;;;202;;30;2
15/06/1994;1994;1;1;;6;0;0;0;124;83;;;103;88;;;292;;30;2
16/06/1994;1994;3;1;;22;14;7;0;98;74;;;69;81;;;184;;54;6
17/06/1994;1994;1;1;;11;10;12;0;53;131;;;78;94;;;290;;44;12
18/06/1994;1994;1;1;;0;2;13;0;122;161;;;58;108;;;216;;32;8
19/06/1994;1994;0;3;;0;3;5;1;70;123;;;5;10;;;142;;16;10
20/06/1994;1994;0;2;;0;5;4;0;73;127;;;4;7;;;32;;0;16
21/06/1994;1994;0;4;;0;7;10;0;44;78;;;11;54;;;84;;16;16
22/06/1994;1994;2;0;;6;17;5;2;68;91;;;42;72;;;314;;42;12
23/06/1994;1994;1;0;;15;20;9;0;250;289;;;58;113;;;88;;30;18
24/06/1994;1994;0;3;;4;7;10;0;129;360;;;40;118;;;44;;76;18
25/06/1994;1994;0;1;;4;5;9;1;50;211;;;34;118;;;54;;38;4
26/06/1994;1994;0;1;;15;9;6;3;46;224;;;36;111;;;26;;54;4
27/06/1994;1994;0;0;;0;0;11;0;66;218;;;10;108;;;48;;30;2
28/06/1994;1994;0;1;;0;10;22;0;43;358;;;29;72;;;60;;48;2
29/06/1994;1994;0;0;;3;4;26;0;61;206;;;23;62;;;136;;0;0
30/06/1994;1994;0;0;;0;3;6;0;139;121;;;34;69;;;68;;10;14
01/07/1994;1994;0;1;;0;7;14;3;110;224;;;41;99;;;68;;18;10
02/07/1994;1994;0;1;;0;10;10;1;89;215;;;16;30;;;58;;40;6
03/07/1994;1994;0;0;;0;7;8;4;138;158;;;27;50;;;38;;12;2
04/07/1994;1994;0;1;;0;7;9;4;101;188;;;37;65;;;108;;40;8
05/07/1994;1994;0;1;;5;4;7;0;25;72;;;32;29;;;76;;12;2
06/07/1994;1994;0;1;;0;0;4;3;17;39;;;30;43;;;82;;16;18
07/07/1994;1994;0;1;;4;10;7;4;12;4;;;18;21;;;48;;0;10
08/07/1994;1994;0;1;;3;13;11;0;15;26;;;19;12;;;16;;6;0
09/07/1994;1994;0;1;;12;6;2;7;24;40;;;6;26;;;34;;4;6
10/07/1994;1994;0;1;;0;16;5;9;59;49;;;19;34;;;52;;70;26
11/07/1994;1994;0;0;;0;10;6;11;62;85;;;20;60;;;84;;52;18
12/07/1994;1994;0;1;;3;4;5;6;61;78;;;22;81;;;78;;42;26
13/07/1994;1994;0;1;;7;7;3;2;45;69;;;6;21;;;80;;36;8
14/07/1994;1994;0;1;;3;7;1;7;3;8;;;10;47;;;6;;4;6
15/07/1994;1994;0;1;;4;20;2;9;20;21;;;16;64;;;42;;16;8
16/07/1994;1994;0;0;;0;28;3;8;37;43;;;21;78;;;46;;28;8
17/07/1994;1994;0;0;;0;4;2;12;24;60;;;23;96;;;50;;28;16
18/07/1994;1994;0;0;;0;2;1;8;30;56;;;10;35;;;18;;0;0
19/07/1994;1994;0;0;;2;0;4;13;15;83;;;3;43;;;4;;0;2
20/07/1994;1994;0;0;;0;7;1;13;17;69;;;1;30;;;2;;0;0
21/07/1994;1994;0;0;;0;4;0;9;17;46;;;7;59;;;14;;6;12
22/07/1994;1994;0;0;;3;16;2;28;24;51;;;10;87;;;60;;22;18
23/07/1994;1994;0;0;;2;2;3;34;25;129;;;23;165;;;36;;18;8
24/07/1994;1994;0;0;;2;1;0;9;15;92;;;12;121;;;6;;10;2
25/07/1994;1994;0;0;;0;1;1;17;3;17;;;9;60;;;6;;8;4
26/07/1994;1994;0;0;;0;1;0;23;15;45;;;17;62;;;36;;6;6
27/07/1994;1994;0;0;;0;6;1;16;13;37;;;6;58;;;32;;18;8
28/07/1994;1994;0;0;;0;10;0;3;5;16;;;5;38;;;6;;6;6
29/07/1994;1994;0;0;;0;22;2;24;5;9;;;6;115;;;6;;12;7
30/07/1994;1994;0;0;;0;7;0;33;9;28;;;17;114;;;4;;11;7
31/07/1994;1994;0;0;;0;4;0;19;9;25;;;15;128;;;6;;11;8
01/08/1994;1994;0;0;;0;0;0;24;5;10;;;8;137;;;2;;10;10
02/08/1994;1994;0;0;;0;0;0;40;7;29;;;6;79;;;14;;4;4
03/08/1994;1994;0;0;;0;2;0;18;8;51;;;9;101;;;26;;16;16
04/08/1994;1994;0;0;;0;0;0;4;5;79;;;17;104;;;20;;10;4
05/08/1994;1994;0;0;;0;5;2;8;5;26;;;22;72;;;38;;0;6
06/08/1994;1994;0;0;;0;2;0;18;2;64;;;33;125;;;22;;2;10
07/08/1994;1994;0;0;;0;3;0;11;9;76;;;23;143;;;12;;4;4
